Stock Code,Real Time Available Volume for SBL Short Sales,Last Modify,
"3149" TT,"208046","11:00:06.09"
"3152" TT,"88834","13:23:00.14"
"3162" TT,"2264",""
"3163" TT,"417995",""
"3164" TT,"19728",""
"3167" TT,"46343",""
"3169" TT,"21671",""
"3171" TT,"7583",""
"3176" TT,"105187",""
"3188" TT,"2573",""
"3189" TT,"299731","13:25:05.61"
"3191" TT,"21818",""
"3202" TT,"332244",""
"3205" TT,"87685",""
"3206" TT,"108873",""
"3207" TT,"3303",""
"3209" TT,"1039","13:29:12.96"
"3211" TT,"91364",""
"3213" TT,"12398",""
"3217" TT,"15824",""
"3218" TT,"27476",""
"3219" TT,"2355",""
"3221" TT,"568881",""
"3224" TT,"70444",""
"3226" TT,"5860",""
"3227" TT,"411780","13:17:02.56"
"3229" TT,"95962",""
"3230" TT,"11582",""
"3231" TT,"2931710","13:25:05.05"
"3232" TT,"33436",""
"3234" TT,"1073646","12:32:08.70"
"3236" TT,"75509",""
"3252" TT,"34222",""
"3257" TT,"26672",""
"3259" TT,"21729",""
"3260" TT,"165253","10:44:54.71"
"3264" TT,"218676","13:26:41.18"
"3265" TT,"92059",""
"3266" TT,"15510",""
"3272" TT,"36325",""
"3276" TT,"9720",""
"3284" TT,"80365",""
"3285" TT,"24643",""
"3287" TT,"12703",""
"3288" TT,"9986",""
"3289" TT,"345979","12:58:46.87"
"3290" TT,"60110",""
"3291" TT,"56972",""
"3293" TT,"551445",""
"3294" TT,"34025",""
"3296" TT,"7487",""
"3297" TT,"6986",""
"3299" TT,"207971",""
"3303" TT,"162415",""
"3305" TT,"11506","13:25:01.23"
"3306" TT,"4871",""
"3308" TT,"4316",""
"3310" TT,"88177",""
"3311" TT,"89029",""
"3312" TT,"26049",""
"3313" TT,"16434",""
"3315" TT,"12448",""
"3317" TT,"68937",""
"3322" TT,"46756",""
"3323" TT,"35583",""
"3324" TT,"1099129","13:24:28.98"
"3325" TT,"39114",""
"3332" TT,"546",""
"3338" TT,"63789",""
"3339" TT,"24763",""
"3354" TT,"19657",""
"3356" TT,"18845","12:45:00.36"
"3360" TT,"401454",""
"3362" TT,"8719",""
"3363" TT,"35186",""
"3372" TT,"59476",""
"3373" TT,"257905",""
"3374" TT,"361571","13:29:23.01"
"3376" TT,"275694","13:28:51.94"
"3379" TT,"4431",""
"3380" TT,"772469","09:50:18.72"
"3383" TT,"199381","13:25:04.43"
